county,week,flood_type,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil South,2019-11-18,unusual,8,0.0,4,0.21220852231272574,2019,11
Aweil South,2019-11-25,recurring,8,0.0,4,0.21232614607372696,2019,11
Aweil South,2019-11-25,unusual,16,0.0,12,0.6368010231079074,2019,11
Aweil South,2019-12-02,recurring,66,0.0,26,1.3798227581846183,2019,12
Aweil South,2019-12-02,unusual,73,0.0,40,2.1230491732953194,2019,12
Aweil South,2019-12-09,recurring,53,0.0,21,1.114406892146991,2019,12
Aweil South,2019-12-09,unusual,21,0.0,11,0.5838225570286616,2019,12
Aweil South,2019-12-16,recurring,69,0.0,35,1.8572550892220943,2019,12
Aweil South,2019-12-16,unusual,13,0.0,11,0.5837038898926338,2019,12
Aweil South,2019-12-23,recurring,31,0.0,18,0.9551481065912201,2019,12
Aweil South,2019-12-23,unusual,6,0.0,3,0.15909182323189755,2019,12
Aweil South,2020-01-06,unusual,3,0.0,3,0.15908493714832697,2020,1
Aweil South,2020-01-13,unusual,3,0.0,3,0.15908493714832697,2020,1
Aweil South,2020-04-20,unusual,2,0.0,2,0.1061356613652118,2020,4
Aweil South,2020-10-05,recurring,2,0.0,2,0.10605752422132164,2020,10
Aweil South,2020-10-05,unusual,2,0.0,2,0.10605062656689042,2020,10
Aweil South,2020-10-12,unusual,3,0.0,3,0.15907143195119341,2020,10
Aweil South,2020-10-19,recurring,10,0.0,10,0.5301995660738985,2020,10
Aweil South,2020-10-19,unusual,4,0.0,4,0.2120958439357742,2020,10
Aweil South,2020-10-26,recurring,137,0.0,48,2.546103626858761,2020,10
Aweil South,2020-10-26,unusual,133,0.0,75,3.981079592802006,2020,10
Aweil South,2020-11-02,recurring,562,0.0,200,10.609040269256791,2020,11
Aweil South,2020-11-02,unusual,336,0.0,179,9.499425420920796,2020,11
Aweil South,2020-11-09,recurring,1506,0.0,405,21.478719183390748,2020,11
Aweil South,2020-11-09,unusual,1079,0.0,481,25.52189355568983,2020,11
Aweil South,2020-11-16,recurring,2343,0.0,534,28.31917204887963,2020,11
Aweil South,2020-11-16,unusual,1442,0.0,587,31.142603798101348,2020,11
Aweil South,2020-11-23,recurring,2009,0.0,500,26.516171839768287,2020,11
Aweil South,2020-11-23,unusual,723,0.0,425,22.54588253105261,2020,11
Aweil South,2020-11-30,recurring,1515,0.0,350,18.561327283316494,2020,11
Aweil South,2020-11-30,unusual,745,0.0,316,16.762863474205382,2020,11
Aweil South,2020-12-07,recurring,459,0.0,157,8.325809446211917,2020,12
Aweil South,2020-12-07,unusual,54,0.0,42,2.2283160198562357,2020,12
Aweil South,2020-12-14,recurring,74,0.0,34,1.8035241216617777,2020,12
Aweil South,2020-12-14,unusual,16,0.0,14,0.7425398447149351,2020,12
Aweil South,2020-12-21,recurring,4,0.0,4,0.21219547706025188,2020,12
Aweil South,2020-12-21,unusual,22,0.0,20,1.0606367313515725,2020,12
Aweil South,2020-12-28,recurring,16,0.0,8,0.42422230571052555,2020,12
Aweil South,2020-12-28,unusual,68,0.0,39,2.068145776210728,2020,12
Aweil South,2021-01-04,unusual,25,0.0,24,1.2727608504617145,2021,1
Aweil South,2021-01-11,unusual,14,0.0,8,0.4242303278059334,2021,1
Aweil South,2021-08-16,unusual,13,0.0,10,0.5302974316370498,2021,8
Aweil South,2021-08-23,recurring,167,0.0,54,2.863055391939699,2021,8
Aweil South,2021-08-23,unusual,428,0.0,208,11.028571805056073,2021,8
Aweil South,2021-08-30,recurring,30,0.0,30,1.5905947761446455,2021,8
Aweil South,2021-08-30,unusual,25,0.0,25,1.3255022159095624,2021,8
Aweil South,2021-09-06,recurring,308,0.0,140,7.4228570079392915,2021,9
Aweil South,2021-09-06,unusual,78,0.0,37,1.9621071645547659,2021,9
Aweil South,2021-09-13,recurring,3,0.0,3,0.1590669197755305,2021,9
Aweil South,2021-09-20,recurring,374,0.0,322,17.073261712756775,2021,9
Aweil South,2021-09-20,unusual,409,0.0,398,21.104688832700244,2021,9
Aweil South,2021-09-27,recurring,2150,0.0,582,30.85923122648499,2021,9
Aweil South,2021-09-27,unusual,2666,0.0,955,50.63955036731824,2021,9
Aweil South,2021-10-04,recurring,2630,0.0,732,38.818758809792186,2021,10
Aweil South,2021-10-04,unusual,2644,0.0,1133,60.09155077065816,2021,10
Aweil South,2021-10-11,recurring,2870,0.0,663,35.157234706347886,2021,10
Aweil South,2021-10-11,unusual,2607,0.0,1110,58.86248763857308,2021,10
Aweil South,2021-10-18,recurring,2524,0.0,639,33.88381874447672,2021,10
Aweil South,2021-10-18,unusual,2722,0.0,919,48.731465968411804,2021,10
Aweil South,2021-10-25,recurring,3144,0.0,700,37.120104874592805,2021,10
Aweil South,2021-10-25,unusual,4416,0.0,1571,83.30935979378387,2021,10
Aweil South,2021-11-01,recurring,1261,0.0,583,30.913942542934823,2021,11
Aweil South,2021-11-01,unusual,1621,0.0,1014,53.76975311817768,2021,11
Aweil South,2021-11-08,recurring,3343,0.0,563,29.852481052251964,2021,11
Aweil South,2021-11-08,unusual,3606,0.0,986,52.28462663658819,2021,11
Aweil South,2021-11-15,recurring,2937,0.0,531,28.155581692765562,2021,11
Aweil South,2021-11-15,unusual,1725,0.0,557,29.536763179102177,2021,11
Aweil South,2021-11-22,recurring,2131,0.0,441,23.382781833353516,2021,11
Aweil South,2021-11-22,unusual,592,0.0,222,11.772312528442445,2021,11
Aweil South,2021-11-29,recurring,963,0.0,268,14.20982823645846,2021,11
Aweil South,2021-11-29,unusual,227,0.0,116,6.151191973891226,2021,11
Aweil South,2021-12-06,recurring,483,0.0,116,6.150420256282163,2021,12
Aweil South,2021-12-06,unusual,20,0.0,14,0.7423365762706412,2021,12
Aweil South,2021-12-13,recurring,54,0.0,38,2.014751230177511,2021,12
Aweil South,2022-09-12,recurring,391,0.0,196,10.392078876615612,2022,9
Aweil South,2022-09-12,unusual,38,0.0,29,1.5381691932991082,2022,9
Aweil South,2022-09-19,recurring,1235,0.0,307,16.27841897255589,2022,9
Aweil South,2022-09-19,unusual,116,0.0,88,4.666758781417864,2022,9
Aweil South,2022-09-26,recurring,1751,0.0,668,35.42430228791389,2022,9
Aweil South,2022-09-26,unusual,1351,0.0,1006,53.354644231622004,2022,9
Aweil South,2022-10-03,recurring,1830,0.0,554,29.376976645855258,2022,10
Aweil South,2022-10-03,unusual,2135,0.0,777,41.20829814154581,2022,10
Aweil South,2022-10-10,recurring,1324,0.0,452,23.96585724833639,2022,10
Aweil South,2022-10-10,unusual,1335,0.0,607,32.18774607542444,2022,10
Aweil South,2022-10-24,recurring,2888,0.0,643,34.096570265536066,2022,10
Aweil South,2022-10-24,unusual,5946,0.0,1693,89.77886341846346,2022,10
Aweil South,2022-10-31,recurring,2949,0.0,596,31.603642350115397,2022,10
Aweil South,2022-10-31,unusual,5969,0.0,1443,76.52214539594164,2022,10
Aweil South,2022-11-07,recurring,1903,0.0,592,31.39229795438376,2022,11
Aweil South,2022-11-07,unusual,4302,0.0,1619,85.86096576616283,2022,11
Aweil South,2022-11-14,recurring,3636,0.0,665,35.26490591001212,2022,11
Aweil South,2022-11-14,unusual,8040,0.0,1879,99.64957802292204,2022,11
Aweil South,2022-11-21,recurring,3477,0.0,635,33.67328258845097,2022,11
Aweil South,2022-11-21,unusual,7637,0.0,1606,85.16612530819069,2022,11
Aweil South,2022-11-28,recurring,1798,0.0,451,23.91378759140139,2022,11
Aweil South,2022-11-28,unusual,5523,0.0,1389,73.6568401554306,2022,11
Aweil South,2022-12-05,recurring,1277,0.0,212,11.240508472421679,2022,12
Aweil South,2022-12-05,unusual,5805,0.0,1222,64.80117823449041,2022,12
Aweil South,2022-12-12,recurring,840,0.0,169,8.960425374088018,2022,12
Aweil South,2022-12-12,unusual,2149,0.0,636,33.72598410138646,2022,12
Aweil South,2022-12-19,recurring,395,0.0,88,4.665760487843622,2022,12
Aweil South,2022-12-19,unusual,745,0.0,202,10.711936144300083,2022,12
Aweil South,2022-12-26,recurring,34,0.0,17,0.901341252085673,2022,12
Aweil South,2022-12-26,unusual,36,0.0,19,1.0075442024010837,2022,12
Aweil South,2023-01-02,unusual,6,0.0,4,0.21210575563992803,2023,1
Aweil South,2023-11-06,recurring,2,0.0,2,0.10615067394971775,2023,11
Aweil South,2023-11-06,unusual,1,0.0,1,0.05302411136549912,2023,11
Aweil South,2023-12-04,recurring,20,0.0,10,0.5307741453822702,2023,12
Aweil South,2023-12-04,unusual,8,0.0,6,0.318485774595186,2023,12
Aweil South,2023-12-11,recurring,63,0.0,30,1.592025212719003,2023,12
Aweil South,2023-12-11,unusual,14,0.0,8,0.42455918041416846,2023,12
Aweil South,2023-12-18,recurring,84,0.0,29,1.5388615073661431,2023,12
Aweil South,2023-12-18,unusual,11,0.0,7,0.371400058148064,2023,12
Aweil South,2023-12-25,recurring,16,0.0,9,0.477567105318725,2023,12
Aweil South,2023-12-25,unusual,1,0.0,1,0.053061429178964385,2023,12
Aweil South,2024-01-01,unusual,3,0.0,3,0.1591435049545523,2024,1
Aweil South,2024-01-08,unusual,1,0.0,1,0.05304645841130724,2024,1
Aweil South,2024-09-02,recurring,107,0.0,63,3.340240182487858,2024,9
Aweil South,2024-09-02,unusual,26,0.0,19,1.0075325493783418,2024,9
Aweil South,2024-09-09,recurring,61,0.0,52,2.7571990577928323,2024,9
Aweil South,2024-09-16,recurring,143,0.0,60,3.1821428066828696,2024,9
Aweil South,2024-09-16,unusual,82,0.0,51,2.7070150813686924,2024,9
Aweil South,2024-09-23,recurring,578,0.0,238,12.619329276320357,2024,9
Aweil South,2024-09-23,unusual,44,0.0,26,1.378684729312184,2024,9
Aweil South,2024-09-30,recurring,389,0.0,347,18.398318904373134,2024,9
Aweil South,2024-09-30,unusual,263,0.0,261,13.839521928169868,2024,9
Aweil South,2024-10-07,recurring,633,0.0,328,17.39087508501921,2024,10
Aweil South,2024-10-07,unusual,189,0.0,112,5.938647824396244,2024,10
Aweil South,2024-10-14,recurring,3126,0.0,557,29.53301168253868,2024,10
Aweil South,2024-10-14,unusual,2795,0.0,781,41.41203410627867,2024,10
Aweil South,2024-10-21,recurring,1832,0.0,536,28.419589034309592,2024,10
Aweil South,2024-10-21,unusual,1602,0.0,629,33.35245274615314,2024,10
Aweil South,2024-10-28,recurring,1462,0.0,554,29.37403549003083,2024,10
Aweil South,2024-10-28,unusual,1558,0.0,855,45.33662947243916,2024,10
Aweil South,2024-11-04,recurring,3018,0.0,509,26.988062889038556,2024,11
Aweil South,2024-11-04,unusual,3787,0.0,853,45.230143076985115,2024,11
Aweil South,2024-11-11,recurring,2705,0.0,502,26.616912793262195,2024,11
Aweil South,2024-11-11,unusual,2170,0.0,614,32.557222071163345,2024,11
Aweil South,2024-11-18,recurring,2792,0.0,467,24.76096108806495,2024,11
Aweil South,2024-11-18,unusual,2188,0.0,491,26.035327424997927,2024,11
Aweil South,2024-11-25,recurring,2538,0.0,481,25.503270662953692,2024,11
Aweil South,2024-11-25,unusual,3124,0.0,927,49.153455182063745,2024,11
Aweil South,2024-12-02,recurring,1470,0.0,225,11.929607584057752,2024,12
Aweil South,2024-12-02,unusual,3848,0.0,811,43.00265539445621,2024,12
Aweil South,2024-12-09,recurring,1261,0.0,213,11.2933486627887,2024,12
Aweil South,2024-12-09,unusual,2170,0.0,565,29.958957033541623,2024,12
Aweil South,2024-12-16,recurring,791,0.0,138,7.316768510688423,2024,12
Aweil South,2024-12-16,unusual,392,0.0,140,7.423674152786249,2024,12
Aweil South,2024-12-23,recurring,447,0.0,103,5.461037228260495,2024,12
Aweil South,2024-12-23,unusual,159,0.0,69,3.6588934388605394,2024,12
Aweil South,2024-12-30,recurring,83,0.0,37,1.9617310319930694,2024,12
Aweil South,2024-12-30,unusual,23,0.0,11,0.5832943049775782,2024,12
Aweil South,2025-10-06,recurring,178,0.0,76,4.029487968542278,2025,10
Aweil South,2025-10-13,recurring,212,0.0,115,6.097267527883802,2025,10
Aweil South,2025-10-20,recurring,144,0.0,90,4.77179783798571,2025,10
Aweil South,2025-10-20,unusual,2,0.0,2,0.10604521505531792,2025,10
Aweil South,2025-10-27,recurring,89,0.0,81,4.2945922712604,2025,10
Aweil South,2025-11-03,recurring,287,0.0,132,6.9986815480228195,2025,11
Aweil South,2025-11-10,recurring,309,0.0,111,5.885199652564063,2025,11
Aweil South,2025-11-17,recurring,411,0.0,97,5.142906078870792,2025,11
Aweil South,2025-11-24,recurring,434,0.0,96,5.089891610349113,2025,11
Aweil South,2025-12-01,recurring,139,0.0,58,3.0751407017546764,2025,12
Aweil South,2025-12-08,recurring,1,0.0,1,0.053020197901994276,2025,12
Aweil South,2025-12-08,unusual,3,0.0,3,0.15908823275374673,2025,12
Aweil West,2000-10-30,recurring,6,0.0,3,0.1590333585741369,2000,10
Aweil West,2001-08-20,unusual,27,0.0,27,1.4315106458020879,2001,8
Aweil West,2001-10-01,recurring,13,0.0,13,0.6892520004815549,2001,10
Aweil West,2001-10-01,unusual,8,0.0,8,0.4241483034262431,2001,10
Aweil West,2002-11-11,unusual,1,0.0,1,0.053032799064931996,2002,11
Aweil West,2002-11-18,unusual,3,0.0,3,0.1590529154312531,2002,11
Aweil West,2003-03-31,unusual,3,0.0,3,0.15906451109486477,2003,3
Aweil West,2003-04-21,unusual,8,0.0,4,0.21214372015657904,2003,4
Aweil West,2003-05-26,unusual,1,0.0,1,0.05299554626750933,2003,5
Aweil West,2003-06-16,unusual,32,0.0,25,1.325489558529981,2003,6
Aweil West,2003-06-23,unusual,12,0.0,12,0.6362944004300211,2003,6
Aweil West,2003-06-30,unusual,20,0.0,17,0.9014941694278971,2003,6
Aweil West,2003-09-01,recurring,9,0.0,9,0.4771801110200182,2003,9
Aweil West,2003-09-01,unusual,17,0.0,17,0.9014293295405299,2003,9
Aweil West,2003-09-08,recurring,7,0.0,4,0.21200366287755235,2003,9
Aweil West,2003-09-08,unusual,314,0.0,173,9.174255692843358,2003,9
Aweil West,2003-09-15,recurring,20,0.0,10,0.5299714138919235,2003,9
Aweil West,2003-09-15,unusual,247,0.0,133,7.0526566284565915,2003,9
Aweil West,2003-09-22,recurring,18,0.0,18,0.9542754459533765,2003,9
Aweil West,2003-09-22,unusual,26,0.0,26,1.3786091891243013,2003,9
Aweil West,2003-09-29,recurring,7,0.0,7,0.3711489189116809,2003,9
Aweil West,2003-09-29,unusual,15,0.0,13,0.6893435918533848,2003,9
Aweil West,2003-10-13,unusual,20,0.0,16,0.8485031865760166,2003,10
Aweil West,2003-10-20,recurring,12,0.0,12,0.6362802841835139,2003,10
Aweil West,2003-10-20,unusual,78,0.0,65,3.4470177013283947,2003,10
Aweil West,2003-10-27,recurring,5,0.0,5,0.26503714171178516,2003,10
Aweil West,2003-10-27,unusual,11,0.0,9,0.47719985353376937,2003,10
Aweil West,2003-11-03,unusual,3,0.0,3,0.1590208963891297,2003,11
Aweil West,2004-11-01,unusual,2,0.0,2,0.10604581692694881,2004,11
Aweil West,2005-08-22,unusual,19,0.0,19,1.0074190060559625,2005,8
Aweil West,2005-08-29,recurring,27,0.0,12,0.6362444843589092,2005,8
Aweil West,2005-08-29,unusual,19,0.0,9,0.47721219053355407,2005,8
Aweil West,2005-09-19,recurring,9,0.0,5,0.26511568541045444,2005,9
Aweil West,2005-09-19,unusual,1,0.0,1,0.05300564504184349,2005,9
Aweil West,2005-09-26,recurring,10,0.0,6,0.3180869960965031,2005,9
Aweil West,2005-09-26,unusual,9,0.0,9,0.47705259284409607,2005,9
Aweil West,2005-10-03,recurring,37,0.0,16,0.8482085097068398,2005,10
Aweil West,2005-10-03,unusual,27,0.0,17,0.9014078747044897,2005,10
Aweil West,2005-10-10,recurring,8,0.0,7,0.3711144714457093,2005,10
Aweil West,2005-10-10,unusual,24,0.0,23,1.2196786879301218,2005,10
Aweil West,2005-10-24,recurring,14,0.0,14,0.7423439710394997,2005,10
Aweil West,2005-10-24,unusual,41,0.0,41,2.1743141864326962,2005,10
Aweil West,2005-10-31,unusual,19,0.0,13,0.6893510288360334,2005,10
Aweil West,2005-11-07,unusual,2,0.0,2,0.10604099858903514,2005,11
Aweil West,2006-08-14,unusual,1,0.0,1,0.053004425037750526,2006,8
Aweil West,2006-09-11,recurring,1,0.0,1,0.05300960238080296,2006,9
Aweil West,2006-09-11,unusual,1,0.0,1,0.053011121323264854,2006,9
Aweil West,2006-09-18,recurring,1,0.0,1,0.05301415381253096,2006,9
Aweil West,2006-10-02,recurring,80,0.0,51,2.703528860396506,2006,10
Aweil West,2006-10-02,unusual,301,0.0,244,12.934028771002751,2006,10
Aweil West,2006-10-09,recurring,35,0.0,22,1.1664211399697269,2006,10
Aweil West,2006-10-09,unusual,27,0.0,22,1.16650535455664,2006,10
Aweil West,2006-10-16,recurring,13,0.0,8,0.4241119943777145,2006,10
Aweil West,2006-10-16,unusual,11,0.0,5,0.265081361921062,2006,10
Aweil West,2006-10-23,recurring,1,0.0,1,0.05302621381382464,2006,10
Aweil West,2006-10-30,unusual,1,0.0,1,0.05300473007410523,2006,10
Aweil West,2006-11-06,unusual,3,0.0,3,0.1590491196655674,2006,11
Aweil West,2006-11-13,unusual,4,0.0,4,0.21208341068299813,2006,11
Aweil West,2006-11-20,unusual,10,0.0,8,0.4242468613543117,2006,11
Aweil West,2007-08-20,unusual,4,0.0,4,0.21201739490499355,2007,8
Aweil West,2007-09-03,unusual,2,0.0,2,0.10605182750600128,2007,9
Aweil West,2007-09-10,recurring,1,0.0,1,0.053034291017430756,2007,9
Aweil West,2007-09-10,unusual,5,0.0,5,0.26506166592006997,2007,9
Aweil West,2007-09-17,recurring,172,0.0,91,4.823395398723144,2007,9
Aweil West,2007-09-17,unusual,652,0.0,352,18.658471494262248,2007,9
Aweil West,2007-09-24,recurring,881,0.0,292,15.478414543485657,2007,9
Aweil West,2007-09-24,unusual,1730,0.0,951,50.412758222202754,2007,9
Aweil West,2007-10-01,recurring,327,0.0,147,7.7927605542487655,2007,10
Aweil West,2007-10-01,unusual,1412,0.0,991,52.53822749116622,2007,10
Aweil West,2007-10-08,recurring,654,0.0,142,7.528306585901897,2007,10
Aweil West,2007-10-08,unusual,3448,0.0,1382,73.27411003352921,2007,10
Aweil West,2007-10-15,recurring,207,0.0,109,5.778780810205305,2007,10
Aweil West,2007-10-15,unusual,1514,0.0,718,38.07163412971804,2007,10
Aweil West,2007-10-22,recurring,109,0.0,72,3.8174846027127276,2007,10
Aweil West,2007-10-22,unusual,931,0.0,658,34.89201392993088,2007,10
Aweil West,2007-10-29,recurring,84,0.0,58,3.075193873667312,2007,10
Aweil West,2007-10-29,unusual,662,0.0,372,19.726215353167987,2007,10
Aweil West,2007-11-05,recurring,8,0.0,8,0.42410104839750284,2007,11
Aweil West,2007-11-05,unusual,26,0.0,24,1.2724789875531488,2007,11
Aweil West,2007-11-12,unusual,6,0.0,5,0.26512204681339374,2007,11
Aweil West,2008-07-28,unusual,3,0.0,3,0.15912072313946446,2008,7
Aweil West,2008-08-04,unusual,3,0.0,3,0.15912072313946446,2008,8
Aweil West,2008-08-11,unusual,42,0.0,32,1.696496149044962,2008,8
Aweil West,2008-08-25,recurring,46,0.0,28,1.4841873003216832,2008,8
Aweil West,2008-08-25,unusual,438,0.0,290,15.374999981202908,2008,8
Aweil West,2008-09-01,recurring,133,0.0,124,6.574285785714794,2008,9
Aweil West,2008-09-01,unusual,115,0.0,105,5.567354907467245,2008,9
Aweil West,2008-09-08,recurring,620,0.0,210,11.130683974301144,2008,9
Aweil West,2008-09-08,unusual,772,0.0,471,24.962520227492778,2008,9
Aweil West,2008-09-15,recurring,428,0.0,164,8.693207265077552,2008,9
Aweil West,2008-09-15,unusual,242,0.0,112,5.937023678709993,2008,9
Aweil West,2008-09-22,recurring,690,0.0,278,14.736520362611952,2008,9
Aweil West,2008-09-22,unusual,782,0.0,541,28.679356605747138,2008,9
Aweil West,2008-09-29,recurring,614,0.0,245,12.986871098879488,2008,9
Aweil West,2008-09-29,unusual,1110,0.0,681,36.105148829407206,2008,9
Aweil West,2008-10-06,recurring,27,0.0,25,1.325549055398148,2008,10
Aweil West,2008-10-06,unusual,357,0.0,349,18.507829898040303,2008,10
Aweil West,2008-10-13,recurring,72,0.0,47,2.4914576405381887,2008,10
Aweil West,2008-10-13,unusual,209,0.0,116,6.150598808898159,2008,10
Aweil West,2008-10-20,recurring,312,0.0,90,4.770877039731888,2008,10
Aweil West,2008-10-20,unusual,719,0.0,332,17.601179903956805,2008,10
Aweil West,2008-10-27,recurring,424,0.0,105,5.565753963535855,2008,10
Aweil West,2008-10-27,unusual,1643,0.0,749,39.70281138928027,2008,10
Aweil West,2008-11-03,recurring,173,0.0,33,1.749427630566383,2008,11
Aweil West,2008-11-03,unusual,1595,0.0,790,41.87624776512053,2008,11
Aweil West,2008-11-10,recurring,98,0.0,31,1.6433984144904257,2008,11
Aweil West,2008-11-10,unusual,776,0.0,474,25.132444510373208,2008,11
Aweil West,2008-11-17,recurring,7,0.0,5,0.26508468115358574,2008,11
Aweil West,2008-11-17,unusual,107,0.0,94,4.984649189028641,2008,11
Aweil West,2008-11-24,recurring,1,0.0,1,0.05301657475761914,2008,11
Aweil West,2008-11-24,unusual,3,0.0,3,0.15905546157262407,2008,11
Aweil West,2009-07-13,unusual,4,0.0,4,0.2120347606549485,2009,7
Aweil West,2009-08-17,unusual,13,0.0,13,0.6892429619724906,2009,8
Aweil West,2009-08-24,unusual,136,0.0,62,3.287190119789511,2009,8
Aweil West,2009-08-31,recurring,53,0.0,30,1.590640401342226,2009,8
Aweil West,2009-08-31,unusual,216,0.0,90,4.771785759337758,2009,8
Aweil West,2009-09-07,recurring,2,0.0,2,0.10597414479256324,2009,9
Aweil West,2009-09-07,unusual,7,0.0,7,0.3709371315318879,2009,9
Aweil West,2009-09-21,recurring,1,0.0,1,0.053013244732264396,2009,9
Aweil West,2009-09-21,unusual,33,0.0,15,0.7949146945175508,2009,9
Aweil West,2009-09-28,recurring,15,0.0,15,0.795186772480777,2009,9
Aweil West,2009-09-28,unusual,46,0.0,34,1.802323313659458,2009,9
Aweil West,2009-10-05,recurring,10,0.0,10,0.5301051683641316,2009,10
Aweil West,2009-10-05,unusual,8,0.0,8,0.42416348859670766,2009,10
Aweil West,2009-10-12,unusual,10,0.0,8,0.42405051202947214,2009,10
Aweil West,2009-10-19,recurring,12,0.0,9,0.47719983979111935,2009,10
Aweil West,2009-10-19,unusual,19,0.0,14,0.742324010574433,2009,10
Aweil West,2010-03-08,unusual,3,0.0,3,0.15909152422245604,2010,3
Aweil West,2010-08-16,unusual,8,0.0,6,0.3182093207443251,2010,8
Aweil West,2010-09-20,recurring,31,0.0,14,0.7422005112537928,2010,9
Aweil West,2010-09-20,unusual,14,0.0,9,0.47716975536294326,2010,9
Aweil West,2010-09-27,recurring,196,0.0,123,6.519082212198647,2010,9
Aweil West,2010-09-27,unusual,702,0.0,390,20.672104651880442,2010,9
Aweil West,2010-10-04,recurring,210,0.0,110,5.830720094722632,2010,10
Aweil West,2010-10-04,unusual,1281,0.0,827,43.832031706397274,2010,10
Aweil West,2010-10-11,recurring,528,0.0,141,7.474395659956916,2010,10
Aweil West,2010-10-11,unusual,3450,0.0,1385,73.41454639429122,2010,10
Aweil West,2010-10-18,recurring,298,0.0,120,6.361588797220741,2010,10
Aweil West,2010-10-18,unusual,1929,0.0,1046,55.45263723378373,2010,10
Aweil West,2010-10-25,recurring,189,0.0,65,3.4463044912928003,2010,10
Aweil West,2010-10-25,unusual,927,0.0,675,35.791835896650596,2010,10
Aweil West,2010-11-01,unusual,88,0.0,86,4.560445881983902,2010,11
Aweil West,2010-11-08,unusual,24,0.0,24,1.2726906165568277,2010,11
Aweil West,2010-11-15,recurring,1,0.0,1,0.05301415381253096,2010,11
Aweil West,2010-11-15,unusual,20,0.0,20,1.0604320779925325,2010,11
Aweil West,2011-09-05,unusual,2,0.0,2,0.10600885007550105,2011,9
Aweil West,2011-09-12,recurring,3,0.0,3,0.15906029210523942,2011,9
Aweil West,2011-09-12,unusual,30,0.0,30,1.5905989957631914,2011,9
Aweil West,2011-09-19,recurring,4,0.0,4,0.2120804900072337,2011,9
Aweil West,2011-09-19,unusual,18,0.0,18,0.9543644641827302,2011,9
Aweil West,2011-09-26,recurring,4,0.0,4,0.21208169585346534,2011,9
Aweil West,2011-09-26,unusual,75,0.0,69,3.6584960218904086,2011,9
Aweil West,2011-10-03,recurring,1,0.0,1,0.053020197901994276,2011,10
Aweil West,2011-10-03,unusual,15,0.0,15,0.7953748597571186,2011,10
Aweil West,2011-10-17,recurring,3,0.0,2,0.1060512269689781,2011,10
Aweil West,2011-10-17,unusual,21,0.0,15,0.7953781940559627,2011,10
Aweil West,2012-08-13,unusual,2,0.0,2,0.10604972540824582,2012,8
Aweil West,2012-08-20,unusual,3,0.0,3,0.1591153726247908,2012,8
Aweil West,2012-09-10,unusual,5,0.0,5,0.26518217512687814,2012,9
Aweil West,2012-09-17,unusual,28,0.0,28,1.4849039599687697,2012,9
Aweil West,2012-09-24,unusual,4,0.0,4,0.21214163502644792,2012,9
Aweil West,2012-10-08,recurring,4,0.0,4,0.21204174782026708,2012,10
Aweil West,2012-10-08,unusual,4,0.0,4,0.21212815422793463,2012,10
Aweil West,2012-11-12,unusual,2,0.0,2,0.10602497353456085,2012,11
Aweil West,2012-11-19,unusual,2,0.0,1,0.053029211391300825,2012,11
Aweil West,2012-12-24,unusual,1,0.0,1,0.05303100649015638,2012,12
Aweil West,2013-03-11,unusual,1,0.0,1,0.05300686392462837,2013,3
Aweil West,2013-09-09,unusual,1,0.0,1,0.053016272453974125,2013,9
Aweil West,2013-09-16,recurring,34,0.0,34,1.8024942944966869,2013,9
Aweil West,2013-09-16,unusual,33,0.0,33,1.7492050388655678,2013,9
Aweil West,2013-09-23,recurring,34,0.0,28,1.484542409839559,2013,9
Aweil West,2013-09-23,unusual,32,0.0,24,1.272276016705693,2013,9
Aweil West,2013-09-30,recurring,33,0.0,24,1.2724820236957908,2013,9
Aweil West,2013-09-30,unusual,10,0.0,8,0.42406621786547966,2013,9
Aweil West,2013-10-07,recurring,26,0.0,17,0.9013228267617569,2013,10
Aweil West,2013-10-07,unusual,3,0.0,3,0.15906119621058976,2013,10
Aweil West,2013-10-14,recurring,66,0.0,64,3.3933688127388777,2013,10
Aweil West,2013-10-14,unusual,162,0.0,157,8.32419789242115,2013,10
Aweil West,2013-10-21,recurring,1,0.0,1,0.05302080075495921,2013,10
Aweil West,2013-10-21,unusual,6,0.0,4,0.21196557200025729,2013,10
Aweil West,2013-10-28,unusual,4,0.0,4,0.21206177649677468,2013,10
Aweil West,2013-11-04,unusual,2,0.0,2,0.10606738894814344,2013,11
Aweil West,2013-11-11,unusual,4,0.0,4,0.2121291055237528,2013,11
Aweil West,2013-11-25,unusual,2,0.0,2,0.10606422835201908,2013,11
Aweil West,2014-01-13,unusual,1,0.0,1,0.053011424818143534,2014,1
Aweil West,2014-01-20,unusual,13,0.0,7,0.37108240181851176,2014,1
Aweil West,2014-09-08,recurring,7,0.0,7,0.3710942282121647,2014,9
Aweil West,2014-09-08,unusual,3,0.0,3,0.15904094656052312,2014,9
Aweil West,2014-09-15,recurring,5,0.0,5,0.26506348941026775,2014,9
Aweil West,2014-09-15,unusual,4,0.0,4,0.21205449443594912,2014,9
Aweil West,2014-09-22,recurring,6,0.0,5,0.2650689505531902,2014,9
Aweil West,2014-09-22,unusual,4,0.0,4,0.21205449443594912,2014,9
Aweil West,2014-09-29,recurring,21,0.0,12,0.636070200047687,2014,9
Aweil West,2014-09-29,unusual,33,0.0,23,1.2188980196658457,2014,9
Aweil West,2014-10-06,recurring,99,0.0,52,2.7566977930090006,2014,10
