state,county,county_code,year,flood_type,detections,first_detection,last_detection,mean_cloud_fraction
Upper Nile,Fashoda,SS0702,2020,recurring,27,2020-01-07,2020-12-26,0.0
Upper Nile,Fashoda,SS0702,2020,unusual,87,2020-01-07,2020-12-31,0.0
Upper Nile,Longochuk,SS0703,2020,recurring,14,2020-10-07,2020-12-19,0.0
Upper Nile,Longochuk,SS0703,2020,unusual,2576,2020-01-11,2021-01-03,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2020,recurring,18972,2020-01-06,2021-01-03,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2020,unusual,55980,2020-01-06,2021-01-03,0.0
Upper Nile,Maban,SS0705,2020,recurring,1,2020-12-17,2020-12-17,0.0
Upper Nile,Maban,SS0705,2020,unusual,1836,2020-01-13,2021-01-03,0.0
Upper Nile,Maiwut,SS0706,2020,unusual,344,2020-01-13,2021-01-03,0.0
Upper Nile,Malakal,SS0707,2020,recurring,8,2020-01-23,2020-12-31,0.0
Upper Nile,Malakal,SS0707,2020,unusual,118,2020-01-07,2020-12-31,0.0
Upper Nile,Melut,SS0709,2020,unusual,5017,2020-01-07,2021-01-03,0.0
Upper Nile,Panyikang,SS0710,2020,recurring,512,2020-01-07,2021-01-03,0.0
Upper Nile,Panyikang,SS0710,2020,unusual,3496,2020-01-07,2021-01-03,0.0
Upper Nile,Ulang,SS0712,2020,recurring,2072,2020-01-06,2021-01-03,0.0
Upper Nile,Ulang,SS0712,2020,unusual,33070,2020-01-06,2021-01-03,0.0
Warrap,Gogrial East,SS0801,2020,recurring,29031,2020-01-07,2021-01-03,0.0
Warrap,Gogrial East,SS0801,2020,unusual,67308,2020-01-09,2021-01-03,0.0
Warrap,Gogrial West,SS0802,2020,recurring,36264,2020-09-17,2021-01-03,0.0
Warrap,Gogrial West,SS0802,2020,unusual,71581,2020-01-28,2020-12-31,0.0
Warrap,Tonj East,SS0803,2020,unusual,3144,2020-01-06,2020-12-27,0.0
Warrap,Tonj North,SS0804,2020,recurring,107489,2020-01-06,2021-01-03,0.0
Warrap,Tonj North,SS0804,2020,unusual,23344,2020-01-07,2021-01-03,0.0
Warrap,Tonj South,SS0805,2020,recurring,1256,2020-09-03,2020-11-29,0.0
Warrap,Tonj South,SS0805,2020,unusual,9243,2020-01-14,2021-01-03,0.0
Warrap,Twic,SS0806,2020,recurring,9895,2020-01-07,2021-01-03,0.0
Warrap,Twic,SS0806,2020,unusual,12011,2020-01-10,2021-01-03,0.0
Western Bahr el Ghazal,Jur River,SS0901,2020,recurring,6790,2020-09-05,2020-12-06,0.0
Western Bahr el Ghazal,Jur River,SS0901,2020,unusual,4178,2020-08-14,2020-12-17,0.0
Western Bahr el Ghazal,Raja,SS0902,2020,recurring,10,2020-09-06,2020-10-10,0.0
Western Bahr el Ghazal,Raja,SS0902,2020,unusual,195,2020-04-26,2020-12-08,0.0
Western Bahr el Ghazal,Wau,SS0903,2020,recurring,1086,2020-10-12,2020-11-24,0.0
Western Bahr el Ghazal,Wau,SS0903,2020,unusual,271,2020-01-12,2020-12-12,0.0
Western Equatoria,Ezo,SS1001,2020,unusual,141,2020-01-16,2020-12-27,0.0
Western Equatoria,Ibba,SS1002,2020,unusual,123,2020-02-17,2021-01-03,0.0
Western Equatoria,Maridi,SS1003,2020,unusual,137,2020-02-06,2021-01-03,0.0
Western Equatoria,Mundri East,SS1004,2020,unusual,182,2020-02-06,2020-12-26,0.0
Western Equatoria,Mundri West,SS1005,2020,unusual,117,2020-02-08,2021-01-03,0.0
Western Equatoria,Mvolo,SS1006,2020,recurring,26,2020-09-05,2020-09-14,0.0
Western Equatoria,Mvolo,SS1006,2020,unusual,1111,2020-01-17,2021-01-03,0.0
Western Equatoria,Nagero,SS1007,2020,recurring,9,2020-10-10,2020-10-28,0.0
Western Equatoria,Nagero,SS1007,2020,unusual,1089,2020-02-17,2020-12-26,0.0
Western Equatoria,Nzara,SS1008,2020,unusual,29,2020-02-17,2021-01-03,0.0
Western Equatoria,Tambura,SS1009,2020,unusual,47,2020-02-17,2021-01-03,0.0
Western Equatoria,Yambio,SS1010,2020,unusual,78,2020-01-10,2021-01-03,0.0
Abyei Region,Abyei Region,SS0001,2021,unusual,155,2021-10-17,2021-12-27,0.0
Central Equatoria,Juba,SS0101,2021,recurring,1048,2021-01-05,2021-12-31,0.0
Central Equatoria,Juba,SS0101,2021,unusual,3528,2021-01-04,2021-12-31,0.0
Central Equatoria,Kajo-keji,SS0102,2021,recurring,8,2021-01-11,2021-12-11,0.0
Central Equatoria,Kajo-keji,SS0102,2021,unusual,38,2021-01-05,2021-12-20,0.0
Central Equatoria,Lainya,SS0103,2021,unusual,48,2021-01-05,2021-12-30,0.0
Central Equatoria,Morobo,SS0104,2021,unusual,6,2021-01-05,2021-01-16,0.0
Central Equatoria,Terekeka,SS0105,2021,recurring,658,2021-01-05,2021-12-31,0.0
Central Equatoria,Terekeka,SS0105,2021,unusual,15494,2021-01-05,2022-01-02,0.0
Central Equatoria,Yei,SS0106,2021,unusual,97,2021-01-04,2021-12-04,0.0
Eastern Equatoria,Budi,SS0201,2021,unusual,339,2021-01-04,2021-12-31,0.0
Eastern Equatoria,Ikotos,SS0202,2021,unusual,108,2021-01-05,2021-12-31,0.0
Eastern Equatoria,Kapoeta East,SS0203,2021,recurring,56,2021-10-22,2021-11-29,0.0
Eastern Equatoria,Kapoeta East,SS0203,2021,unusual,7077,2021-01-04,2021-12-31,0.0
Eastern Equatoria,Kapoeta North,SS0204,2021,unusual,132,2021-02-13,2021-12-31,0.0
Eastern Equatoria,Kapoeta South,SS0205,2021,unusual,4,2021-11-20,2021-11-20,0.0
Eastern Equatoria,Lafon,SS0206,2021,unusual,7223,2021-01-04,2022-01-02,0.0
Eastern Equatoria,Magwi,SS0207,2021,recurring,11,2021-01-09,2021-11-18,0.0
Eastern Equatoria,Magwi,SS0207,2021,unusual,146,2021-01-09,2022-01-02,0.0
Eastern Equatoria,Torit,SS0208,2021,unusual,196,2021-01-04,2021-12-31,0.0
Jonglei,Akobo,SS0301,2021,recurring,933,2021-01-04,2021-12-31,0.0
Jonglei,Akobo,SS0301,2021,unusual,9883,2021-01-04,2022-01-02,0.0
Jonglei,Ayod,SS0302,2021,recurring,41101,2021-01-04,2021-12-31,0.0
Jonglei,Ayod,SS0302,2021,unusual,437356,2021-01-04,2021-12-31,0.0
Jonglei,Bor South,SS0303,2021,recurring,13848,2021-01-04,2022-01-02,0.0
Jonglei,Bor South,SS0303,2021,unusual,67032,2021-01-04,2022-01-02,0.0
Jonglei,Canal/Pigi,SS0304,2021,recurring,271,2021-01-04,2021-12-31,0.0
Jonglei,Canal/Pigi,SS0304,2021,unusual,208303,2021-01-04,2021-12-31,0.0
Jonglei,Duk,SS0305,2021,recurring,28629,2021-01-04,2021-12-31,0.0
Jonglei,Duk,SS0305,2021,unusual,57373,2021-01-04,2021-12-31,0.0
Jonglei,Fangak,SS0306,2021,recurring,3855,2021-01-04,2022-01-02,0.0
Jonglei,Fangak,SS0306,2021,unusual,148180,2021-01-04,2022-01-02,0.0
Jonglei,Nyirol,SS0307,2021,unusual,2141,2021-01-04,2021-12-27,0.0
Jonglei,Pibor,SS0308,2021,recurring,49,2021-01-11,2021-12-08,0.0
Jonglei,Pibor,SS0308,2021,unusual,5665,2021-01-05,2022-01-02,0.0
Jonglei,Pochalla,SS0309,2021,recurring,336,2021-01-06,2021-12-31,0.0
Jonglei,Pochalla,SS0309,2021,unusual,8770,2021-01-06,2021-12-31,0.0
Jonglei,Twic East,SS0310,2021,recurring,10443,2021-01-04,2021-12-31,0.0
Jonglei,Twic East,SS0310,2021,unusual,127525,2021-01-04,2022-01-02,0.0
Jonglei,Uror,SS0311,2021,unusual,5629,2021-01-05,2022-01-02,0.0
Lakes,Awerial,SS0401,2021,recurring,15580,2021-01-05,2022-01-02,0.0
Lakes,Awerial,SS0401,2021,unusual,21234,2021-01-05,2022-01-02,0.0
Lakes,Cueibet,SS0402,2021,recurring,72,2021-10-06,2021-11-25,0.0
Lakes,Cueibet,SS0402,2021,unusual,757,2021-02-04,2021-12-02,0.0
Lakes,Rumbek Centre,SS0403,2021,unusual,2212,2021-01-04,2021-12-25,0.0
Lakes,Rumbek East,SS0404,2021,recurring,538,2021-01-05,2021-12-26,0.0
Lakes,Rumbek East,SS0404,2021,unusual,140,2021-01-07,2021-12-25,0.0
Lakes,Rumbek North,SS0405,2021,unusual,523,2021-01-14,2021-12-07,0.0
Lakes,Wulu,SS0406,2021,recurring,1,2021-09-15,2021-09-15,0.0
Lakes,Wulu,SS0406,2021,unusual,24,2021-01-04,2021-12-06,0.0
Lakes,Yirol East,SS0407,2021,recurring,6183,2021-01-04,2021-12-31,0.0
Lakes,Yirol East,SS0407,2021,unusual,65964,2021-01-04,2021-12-31,0.0
Lakes,Yirol West,SS0408,2021,recurring,259,2021-01-07,2021-12-31,0.0
Lakes,Yirol West,SS0408,2021,unusual,1043,2021-01-09,2021-12-14,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2021,recurring,322,2021-08-05,2021-11-16,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2021,unusual,938,2021-08-01,2021-12-09,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2021,recurring,19726,2021-07-03,2021-12-09,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2021,unusual,14621,2021-01-05,2021-12-30,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2021,recurring,21,2021-09-07,2021-10-06,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2021,unusual,204,2021-08-05,2021-11-27,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2021,recurring,25372,2021-08-23,2021-12-14,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2021,unusual,23838,2021-01-07,2021-12-09,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2021,recurring,370,2021-08-05,2021-10-29,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2021,unusual,1129,2021-08-05,2021-11-16,0.0
Unity,Abiemnhom,SS0601,2021,unusual,79,2021-05-20,2021-12-25,0.0
Unity,Guit,SS0602,2021,recurring,164,2021-01-04,2021-12-27,0.0
Unity,Guit,SS0602,2021,unusual,61487,2021-01-05,2021-12-31,0.0
Unity,Koch,SS0603,2021,recurring,19076,2021-01-04,2021-12-31,0.0
Unity,Koch,SS0603,2021,unusual,10838,2021-01-04,2021-12-27,0.0
Unity,Leer,SS0604,2021,recurring,453,2021-01-05,2021-12-27,0.0
Unity,Leer,SS0604,2021,unusual,4036,2021-01-05,2021-12-27,0.0
Unity,Mayendit,SS0605,2021,recurring,2201,2021-01-07,2021-12-30,0.0
Unity,Mayendit,SS0605,2021,unusual,39460,2021-01-04,2021-12-31,0.0
Unity,Mayom,SS0606,2021,recurring,51010,2021-01-04,2021-12-31,0.0
Unity,Mayom,SS0606,2021,unusual,137702,2021-01-04,2021-12-31,0.0
Unity,Panyijiar,SS0607,2021,recurring,7071,2021-01-04,2021-12-31,0.0
Unity,Panyijiar,SS0607,2021,unusual,90495,2021-01-04,2021-12-31,0.0
Unity,Pariang,SS0608,2021,recurring,4101,2021-01-04,2021-12-31,0.0
Unity,Pariang,SS0608,2021,unusual,273625,2021-01-04,2022-01-02,0.0
Unity,Rubkona,SS0609,2021,recurring,65,2021-01-07,2021-12-31,0.0
Unity,Rubkona,SS0609,2021,unusual,253531,2021-01-04,2021-12-31,0.0
Upper Nile,Baliet,SS0701,2021,recurring,11096,2021-01-04,2021-12-31,0.0
Upper Nile,Baliet,SS0701,2021,unusual,665263,2021-01-04,2021-12-31,0.0
Upper Nile,Fashoda,SS0702,2021,recurring,60,2021-01-09,2021-12-29,0.0
Upper Nile,Fashoda,SS0702,2021,unusual,11056,2021-01-09,2021-12-31,0.0
Upper Nile,Longochuk,SS0703,2021,recurring,7,2021-10-17,2021-12-13,0.0
Upper Nile,Longochuk,SS0703,2021,unusual,1283,2021-01-04,2021-12-29,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2021,recurring,12271,2021-01-04,2022-01-02,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2021,unusual,27092,2021-01-04,2022-01-02,0.0
Upper Nile,Maban,SS0705,2021,recurring,24,2021-12-10,2021-12-27,0.0
Upper Nile,Maban,SS0705,2021,unusual,3014,2021-01-04,2021-12-31,0.0
Upper Nile,Maiwut,SS0706,2021,unusual,207,2021-01-06,2021-12-31,0.0
Upper Nile,Malakal,SS0707,2021,recurring,54,2021-01-09,2021-12-27,0.0
Upper Nile,Malakal,SS0707,2021,unusual,18427,2021-01-04,2021-12-31,0.0
Upper Nile,Melut,SS0709,2021,unusual,2958,2021-01-04,2021-12-31,0.0
Upper Nile,Panyikang,SS0710,2021,recurring,815,2021-01-04,2021-12-31,0.0
Upper Nile,Panyikang,SS0710,2021,unusual,75869,2021-01-04,2021-12-31,0.0
Upper Nile,Ulang,SS0712,2021,recurring,2605,2021-01-04,2022-01-02,0.0
Upper Nile,Ulang,SS0712,2021,unusual,9991,2021-01-04,2021-12-31,0.0
Warrap,Gogrial East,SS0801,2021,recurring,1139,2021-01-04,2021-12-31,0.0
Warrap,Gogrial East,SS0801,2021,unusual,1034,2021-01-04,2021-12-31,0.0
Warrap,Gogrial West,SS0802,2021,recurring,17496,2021-01-04,2021-12-25,0.0
Warrap,Gogrial West,SS0802,2021,unusual,38630,2021-01-07,2021-12-30,0.0
Warrap,Tonj East,SS0803,2021,unusual,279,2021-01-11,2021-12-25,0.0
Warrap,Tonj North,SS0804,2021,recurring,187687,2021-01-04,2021-12-31,0.0
Warrap,Tonj North,SS0804,2021,unusual,53783,2021-01-04,2021-12-27,0.0
Warrap,Tonj South,SS0805,2021,recurring,3,2021-10-29,2021-10-31,0.0
Warrap,Tonj South,SS0805,2021,unusual,143,2021-01-16,2021-12-25,0.0
Warrap,Twic,SS0806,2021,recurring,17735,2021-01-04,2021-12-31,0.0
Warrap,Twic,SS0806,2021,unusual,52145,2021-01-04,2021-12-31,0.0
Western Bahr el Ghazal,Jur River,SS0901,2021,recurring,26,2021-08-26,2021-11-30,0.0
Western Bahr el Ghazal,Jur River,SS0901,2021,unusual,44,2021-01-14,2021-11-11,0.0
Western Bahr el Ghazal,Raja,SS0902,2021,unusual,464,2021-07-11,2021-12-28,0.0
Western Bahr el Ghazal,Wau,SS0903,2021,unusual,118,2021-11-09,2021-12-03,0.0
Western Equatoria,Ibba,SS1002,2021,unusual,90,2021-01-04,2021-12-30,0.0
Western Equatoria,Maridi,SS1003,2021,unusual,41,2021-01-04,2021-12-30,0.0
Western Equatoria,Mundri East,SS1004,2021,unusual,15,2021-01-04,2021-12-25,0.0
Western Equatoria,Mundri West,SS1005,2021,unusual,44,2021-01-04,2021-12-06,0.0
Western Equatoria,Mvolo,SS1006,2021,unusual,38,2021-01-04,2021-11-30,0.0
Western Equatoria,Nagero,SS1007,2021,unusual,3,2021-11-11,2021-11-30,0.0
Western Equatoria,Nzara,SS1008,2021,unusual,1,2021-01-04,2021-01-04,0.0
Western Equatoria,Tambura,SS1009,2021,unusual,50,2021-01-04,2021-05-13,0.0
Western Equatoria,Yambio,SS1010,2021,unusual,108,2021-01-04,2021-12-04,0.0
Abyei Region,Abyei Region,SS0001,2022,unusual,50727,2022-01-03,2022-12-31,0.0
Central Equatoria,Juba,SS0101,2022,recurring,324,2022-01-03,2022-12-31,0.0
Central Equatoria,Juba,SS0101,2022,unusual,866,2022-01-03,2022-12-31,0.0
Central Equatoria,Kajo-keji,SS0102,2022,recurring,1,2022-01-03,2022-01-03,0.0
Central Equatoria,Kajo-keji,SS0102,2022,unusual,3,2022-01-03,2022-12-26,0.0
Central Equatoria,Lainya,SS0103,2022,unusual,8,2022-01-10,2022-02-27,0.0
Central Equatoria,Morobo,SS0104,2022,unusual,2,2022-01-16,2022-01-16,0.0
Central Equatoria,Terekeka,SS0105,2022,recurring,629,2022-01-03,2022-12-31,0.0
Central Equatoria,Terekeka,SS0105,2022,unusual,9041,2022-01-03,2022-12-31,0.0
Central Equatoria,Yei,SS0106,2022,unusual,27,2022-01-15,2022-12-16,0.0
Eastern Equatoria,Budi,SS0201,2022,unusual,230,2022-01-09,2022-12-31,0.0
Eastern Equatoria,Ikotos,SS0202,2022,unusual,187,2022-01-08,2022-12-12,0.0
Eastern Equatoria,Kapoeta East,SS0203,2022,recurring,239,2022-05-04,2022-11-20,0.0
Eastern Equatoria,Kapoeta East,SS0203,2022,unusual,6399,2022-01-03,2022-12-31,0.0
Eastern Equatoria,Kapoeta North,SS0204,2022,unusual,326,2022-01-03,2022-12-23,0.0
Eastern Equatoria,Kapoeta South,SS0205,2022,unusual,27,2022-10-31,2022-12-22,0.0
Eastern Equatoria,Lafon,SS0206,2022,unusual,2038,2022-01-03,2022-12-31,0.0
Eastern Equatoria,Magwi,SS0207,2022,recurring,5,2022-01-30,2022-12-07,0.0
Eastern Equatoria,Magwi,SS0207,2022,unusual,16,2022-01-03,2022-12-26,0.0
Eastern Equatoria,Torit,SS0208,2022,unusual,25,2022-01-03,2022-12-06,0.0
Jonglei,Akobo,SS0301,2022,recurring,231,2022-01-12,2022-12-31,0.0
Jonglei,Akobo,SS0301,2022,unusual,1396,2022-01-03,2022-12-31,0.0
Jonglei,Ayod,SS0302,2022,recurring,44927,2022-01-03,2022-12-31,0.0
Jonglei,Ayod,SS0302,2022,unusual,1115560,2022-01-03,2022-12-31,0.0
Jonglei,Bor South,SS0303,2022,recurring,10661,2022-01-03,2022-12-31,0.0
Jonglei,Bor South,SS0303,2022,unusual,99556,2022-01-03,2022-12-31,0.0
Jonglei,Canal/Pigi,SS0304,2022,recurring,832,2022-01-05,2022-12-31,0.0
Jonglei,Canal/Pigi,SS0304,2022,unusual,333766,2022-01-03,2022-12-31,0.0
Jonglei,Duk,SS0305,2022,recurring,20904,2022-01-03,2022-12-31,0.0
Jonglei,Duk,SS0305,2022,unusual,172617,2022-01-03,2022-12-31,0.0
Jonglei,Fangak,SS0306,2022,recurring,6989,2022-01-03,2022-12-31,0.0
Jonglei,Fangak,SS0306,2022,unusual,364202,2022-01-03,2022-12-31,0.0
Jonglei,Nyirol,SS0307,2022,unusual,65,2022-01-12,2022-12-14,0.0
Jonglei,Pibor,SS0308,2022,recurring,20,2022-01-21,2022-12-31,0.0
Jonglei,Pibor,SS0308,2022,unusual,2718,2022-01-03,2022-12-31,0.0
Jonglei,Pochalla,SS0309,2022,recurring,106,2022-01-03,2022-12-31,0.0
Jonglei,Pochalla,SS0309,2022,unusual,2703,2022-01-03,2022-12-31,0.0
Jonglei,Twic East,SS0310,2022,recurring,6704,2022-01-03,2022-12-31,0.0
Jonglei,Twic East,SS0310,2022,unusual,231911,2022-01-03,2022-12-31,0.0
Jonglei,Uror,SS0311,2022,unusual,4191,2022-01-03,2022-12-31,0.0
Lakes,Awerial,SS0401,2022,recurring,10423,2022-01-03,2022-12-31,0.0
Lakes,Awerial,SS0401,2022,unusual,15908,2022-01-03,2022-12-31,0.0
Lakes,Cueibet,SS0402,2022,recurring,3,2022-11-18,2022-11-18,0.0
Lakes,Cueibet,SS0402,2022,unusual,146,2022-01-10,2022-12-25,0.0
Lakes,Rumbek Centre,SS0403,2022,unusual,624,2022-01-08,2022-12-31,0.0
Lakes,Rumbek East,SS0404,2022,recurring,577,2022-01-03,2022-12-31,0.0
Lakes,Rumbek East,SS0404,2022,unusual,1145,2022-01-03,2022-12-31,0.0
Lakes,Rumbek North,SS0405,2022,unusual,785,2022-01-03,2022-12-29,0.0
Lakes,Wulu,SS0406,2022,recurring,1,2022-09-10,2022-09-10,0.0
Lakes,Wulu,SS0406,2022,unusual,118,2022-01-11,2022-12-25,0.0
Lakes,Yirol East,SS0407,2022,recurring,4524,2022-01-03,2022-12-31,0.0
Lakes,Yirol East,SS0407,2022,unusual,21869,2022-01-03,2022-12-31,0.0
Lakes,Yirol West,SS0408,2022,recurring,248,2022-01-03,2022-12-31,0.0
Lakes,Yirol West,SS0408,2022,unusual,2720,2022-01-05,2022-12-31,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2022,recurring,735,2022-08-25,2022-11-18,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2022,unusual,366,2022-01-26,2022-11-27,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2022,recurring,15231,2022-08-05,2022-12-25,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2022,unusual,10489,2022-06-03,2022-12-31,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2022,recurring,321,2022-08-27,2022-11-02,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2022,unusual,3929,2022-08-22,2022-11-16,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2022,recurring,25728,2022-09-15,2022-12-29,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2022,unusual,51127,2022-09-15,2022-12-29,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2022,recurring,2750,2022-08-22,2022-11-18,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2022,unusual,9051,2022-08-22,2022-11-18,0.0
Unity,Abiemnhom,SS0601,2022,unusual,7130,2022-01-03,2022-12-31,0.0
Unity,Guit,SS0602,2022,recurring,200,2022-01-03,2022-12-31,0.0
Unity,Guit,SS0602,2022,unusual,725372,2022-01-03,2022-12-31,0.0
Unity,Koch,SS0603,2022,recurring,16230,2022-01-03,2022-12-31,0.0
Unity,Koch,SS0603,2022,unusual,14079,2022-01-03,2022-12-31,0.0
Unity,Leer,SS0604,2022,recurring,460,2022-01-05,2022-12-31,0.0
Unity,Leer,SS0604,2022,unusual,16564,2022-01-05,2022-12-31,0.0
Unity,Mayendit,SS0605,2022,recurring,5810,2022-01-03,2022-12-31,0.0
Unity,Mayendit,SS0605,2022,unusual,82237,2022-01-03,2022-12-31,0.0
Unity,Mayom,SS0606,2022,recurring,53118,2022-01-03,2022-12-31,0.0
Unity,Mayom,SS0606,2022,unusual,369113,2022-01-03,2022-12-31,0.0
Unity,Panyijiar,SS0607,2022,recurring,10528,2022-01-03,2022-12-31,0.0
Unity,Panyijiar,SS0607,2022,unusual,195052,2022-01-03,2022-12-31,0.0
Unity,Pariang,SS0608,2022,recurring,4930,2022-01-03,2022-12-31,0.0
Unity,Pariang,SS0608,2022,unusual,655593,2022-01-03,2022-12-31,0.0
Unity,Rubkona,SS0609,2022,recurring,207,2022-10-03,2022-12-31,0.0
Unity,Rubkona,SS0609,2022,unusual,2759113,2022-01-03,2022-12-31,0.0
Upper Nile,Baliet,SS0701,2022,recurring,1933,2022-01-03,2022-12-31,0.0
Upper Nile,Baliet,SS0701,2022,unusual,101521,2022-01-03,2022-12-31,0.0
Upper Nile,Fashoda,SS0702,2022,recurring,63,2022-01-05,2022-12-27,0.0
Upper Nile,Fashoda,SS0702,2022,unusual,14534,2022-01-03,2022-12-31,0.0
Upper Nile,Longochuk,SS0703,2022,recurring,16,2022-11-04,2022-12-27,0.0
Upper Nile,Longochuk,SS0703,2022,unusual,1150,2022-01-03,2022-12-31,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2022,recurring,6398,2022-01-03,2022-12-31,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2022,unusual,18672,2022-01-03,2022-12-31,0.0
Upper Nile,Maban,SS0705,2022,unusual,133,2022-01-03,2022-12-31,0.0
Upper Nile,Maiwut,SS0706,2022,unusual,287,2022-01-08,2022-12-31,0.0
Upper Nile,Malakal,SS0707,2022,recurring,61,2022-01-14,2022-12-31,0.0
Upper Nile,Malakal,SS0707,2022,unusual,20817,2022-01-03,2022-12-31,0.0
Upper Nile,Melut,SS0709,2022,unusual,2642,2022-01-03,2022-12-31,0.0
Upper Nile,Panyikang,SS0710,2022,recurring,1613,2022-01-03,2022-12-31,0.0
Upper Nile,Panyikang,SS0710,2022,unusual,107567,2022-01-03,2022-12-31,0.0
Upper Nile,Ulang,SS0712,2022,recurring,2512,2022-01-03,2022-12-31,0.0
Upper Nile,Ulang,SS0712,2022,unusual,4832,2022-01-03,2022-12-31,0.0
Warrap,Gogrial East,SS0801,2022,recurring,32394,2022-01-03,2022-12-31,0.0
Warrap,Gogrial East,SS0801,2022,unusual,37633,2022-01-03,2022-12-31,0.0
Warrap,Gogrial West,SS0802,2022,recurring,24473,2022-01-03,2022-12-31,0.0
Warrap,Gogrial West,SS0802,2022,unusual,56315,2022-01-03,2022-12-29,0.0
Warrap,Tonj East,SS0803,2022,unusual,132,2022-01-03,2022-08-06,0.0
Warrap,Tonj North,SS0804,2022,recurring,189231,2022-01-03,2022-12-31,0.0
Warrap,Tonj North,SS0804,2022,unusual,89976,2022-01-03,2022-12-31,0.0
Warrap,Tonj South,SS0805,2022,recurring,41,2022-10-01,2022-11-23,0.0
Warrap,Tonj South,SS0805,2022,unusual,335,2022-01-05,2022-12-29,0.0
Warrap,Twic,SS0806,2022,recurring,13922,2022-01-03,2022-12-31,0.0
Warrap,Twic,SS0806,2022,unusual,38695,2022-01-03,2022-12-31,0.0
Western Bahr el Ghazal,Jur River,SS0901,2022,recurring,4418,2022-09-17,2022-11-23,0.0
Western Bahr el Ghazal,Jur River,SS0901,2022,unusual,1884,2022-02-18,2022-12-04,0.0
Western Bahr el Ghazal,Raja,SS0902,2022,recurring,1,2022-10-03,2022-10-03,0.0
Western Bahr el Ghazal,Raja,SS0902,2022,unusual,193,2022-01-17,2022-12-22,0.0
Western Bahr el Ghazal,Wau,SS0903,2022,recurring,723,2022-09-17,2022-11-09,0.0
Western Bahr el Ghazal,Wau,SS0903,2022,unusual,478,2022-09-17,2022-12-28,0.0
Western Equatoria,Ezo,SS1001,2022,unusual,3,2022-12-22,2022-12-22,0.0
Western Equatoria,Ibba,SS1002,2022,unusual,32,2022-11-23,2022-12-25,0.0
Western Equatoria,Maridi,SS1003,2022,unusual,111,2022-03-02,2022-12-24,0.0
Western Equatoria,Mundri East,SS1004,2022,unusual,107,2022-01-12,2022-12-06,0.0
Western Equatoria,Mundri West,SS1005,2022,unusual,51,2022-01-12,2022-12-24,0.0
Western Equatoria,Mvolo,SS1006,2022,recurring,49,2022-09-02,2022-09-11,0.0
Western Equatoria,Mvolo,SS1006,2022,unusual,569,2022-01-12,2022-12-22,0.0
Western Equatoria,Nagero,SS1007,2022,unusual,3,2022-01-15,2022-12-22,0.0
Western Equatoria,Nzara,SS1008,2022,unusual,1,2022-12-22,2022-12-22,0.0
Western Equatoria,Tambura,SS1009,2022,unusual,5,2022-01-10,2022-10-28,0.0
Western Equatoria,Yambio,SS1010,2022,unusual,60,2022-01-12,2022-12-25,0.0
Abyei Region,Abyei Region,SS0001,2023,unusual,971,2023-01-02,2023-06-10,0.0
Central Equatoria,Juba,SS0101,2023,recurring,454,2023-01-03,2023-12-26,0.0
Central Equatoria,Juba,SS0101,2023,unusual,1914,2023-01-03,2023-12-31,0.0
Central Equatoria,Kajo-keji,SS0102,2023,recurring,2,2023-01-19,2023-12-04,0.0
Central Equatoria,Kajo-keji,SS0102,2023,unusual,18,2023-01-03,2023-12-18,0.0
Central Equatoria,Lainya,SS0103,2023,unusual,47,2023-01-03,2023-12-03,0.0
Central Equatoria,Morobo,SS0104,2023,unusual,1,2023-12-04,2023-12-04,0.0
Central Equatoria,Terekeka,SS0105,2023,recurring,712,2023-01-03,2023-12-31,0.0
Central Equatoria,Terekeka,SS0105,2023,unusual,10312,2023-01-03,2023-12-31,0.0
Central Equatoria,Yei,SS0106,2023,unusual,36,2023-01-03,2023-10-22,0.0
Eastern Equatoria,Budi,SS0201,2023,unusual,148,2023-01-03,2023-12-31,0.0
Eastern Equatoria,Ikotos,SS0202,2023,unusual,219,2023-01-03,2023-12-27,0.0
