state,county,county_code,week,detected_pixel_days,unique_grid_cells,detected_area_km2,county_area_km2,detected_county_percent
Jonglei,Pibor,SS0308,2020-11-02,695,365,19.447151422705087,33049.90811531,0.05884177152582283
Jonglei,Pibor,SS0308,2020-11-09,268,166,8.843318978009197,33049.90811531,0.026757469180111362
Jonglei,Pibor,SS0308,2020-11-16,434,255,13.585556841784841,33049.90811531,0.04110618642080728
Jonglei,Pibor,SS0308,2020-11-23,269,164,8.739930077258771,33049.90811531,0.026444642589520836
Jonglei,Pibor,SS0308,2020-11-30,57,55,2.930612401045467,33049.90811531,0.0088672331276101
Jonglei,Pibor,SS0308,2020-12-07,149,105,5.599270628972981,33049.90811531,0.016941864435560054
Jonglei,Pibor,SS0308,2020-12-14,132,88,4.692957670010479,33049.90811531,0.0141996088268594
Jonglei,Pibor,SS0308,2020-12-21,103,78,4.159864623108889,33049.90811531,0.012586614790562393
Jonglei,Pibor,SS0308,2020-12-28,74,61,3.25130783143543,33049.90811531,0.00983756995659936
Jonglei,Pochalla,SS0309,2020-01-06,8,8,0.4260009078569792,8261.13304575,0.005156688622466121
Jonglei,Pochalla,SS0309,2020-01-13,77,36,1.9172975251635813,8261.13304575,0.023208650853891632
Jonglei,Pochalla,SS0309,2020-01-20,49,19,1.0118923391766264,8261.13304575,0.012248832376537037
Jonglei,Pochalla,SS0309,2020-01-27,24,12,0.6391336712859921,8261.13304575,0.007736634523938565
Jonglei,Pochalla,SS0309,2020-02-03,14,12,0.6391369316757508,8261.13304575,0.007736673990555804
Jonglei,Pochalla,SS0309,2020-02-10,27,18,0.9583058190251567,8261.13304575,0.011600174137349888
Jonglei,Pochalla,SS0309,2020-02-17,29,26,1.3840313538615066,8261.13304575,0.016753529403252154
Jonglei,Pochalla,SS0309,2020-02-24,20,15,0.7989127977255234,8261.13304575,0.009670741208272028
Jonglei,Pochalla,SS0309,2020-03-02,139,134,7.1328835425480195,8261.13304575,0.08634267845640838
Jonglei,Pochalla,SS0309,2020-03-09,13,13,0.6919812292551484,8261.13304575,0.008376347716747438
Jonglei,Pochalla,SS0309,2020-03-23,8,6,0.3193850139710162,8261.13304575,0.0038661163329808145
Jonglei,Pochalla,SS0309,2020-04-06,1,1,0.05327329296558279,8261.13304575,0.0006448666626061617
Jonglei,Pochalla,SS0309,2020-04-13,3,3,0.1597494626058759,8261.13304575,0.001933747607273559
Jonglei,Pochalla,SS0309,2020-04-20,18,13,0.6922657979521077,8261.13304575,0.008379792385842869
Jonglei,Pochalla,SS0309,2020-05-04,2,2,0.10650173976032193,8261.13304575,0.0012891904678270798
Jonglei,Pochalla,SS0309,2020-05-11,7,7,0.3729278494926248,8261.13304575,0.004514245775093529
Jonglei,Pochalla,SS0309,2020-05-18,33,30,1.5980517452531173,8261.13304575,0.019344219932098134
Jonglei,Pochalla,SS0309,2020-05-25,24,24,1.2777933968769433,8261.13304575,0.015467531993499527
Jonglei,Pochalla,SS0309,2020-06-29,2,1,0.053251111729178555,8261.13304575,0.000644598161466168
Jonglei,Pochalla,SS0309,2020-07-20,2,2,0.10650198164453785,8261.13304575,0.0012891933958057795
Jonglei,Pochalla,SS0309,2020-07-27,39,39,2.077622327352979,8261.13304575,0.02514936287609878
Jonglei,Pochalla,SS0309,2020-09-07,2,2,0.10652932094327541,8261.13304575,0.0012895243346562513
Jonglei,Pochalla,SS0309,2020-10-05,42,36,1.9171416306179707,8261.13304575,0.023206763769580713
Jonglei,Pochalla,SS0309,2020-10-12,5,5,0.266220108248097,8261.13304575,0.003222561684623344
Jonglei,Pochalla,SS0309,2020-10-26,1,1,0.05327845102791611,8261.13304575,0.0006449291003166399
Jonglei,Pochalla,SS0309,2020-11-02,73,32,1.7038949304466253,8261.13304575,0.02062543867784827
Jonglei,Pochalla,SS0309,2020-11-09,47,37,1.9702449990663295,8261.13304575,0.02384957351679424
Jonglei,Pochalla,SS0309,2020-11-16,78,53,2.8223673553055018,8261.13304575,0.03416440988996647
Jonglei,Pochalla,SS0309,2020-11-23,122,56,2.981935454342397,8261.13304575,0.036095962113532054
Jonglei,Pochalla,SS0309,2020-11-30,128,85,4.52613535154699,8261.13304575,0.054788312044865235
Jonglei,Pochalla,SS0309,2020-12-07,129,77,4.100253764735962,8261.13304575,0.04963306778899254
Jonglei,Pochalla,SS0309,2020-12-14,169,111,5.911126098497203,8261.13304575,0.07155345478352057
Jonglei,Pochalla,SS0309,2020-12-21,121,92,4.899545800034881,8261.13304575,0.05930839962147187
Jonglei,Pochalla,SS0309,2020-12-28,80,47,2.5027958050464507,8261.13304575,0.0302960355581494
Jonglei,Twic East,SS0310,2020-01-06,901,336,17.900010395695016,5943.90021407,0.301149241256159
Jonglei,Twic East,SS0310,2020-01-13,1879,676,36.0123271694955,5943.90021407,0.6058703186882165
Jonglei,Twic East,SS0310,2020-01-20,1011,332,17.68722647598068,5943.90021407,0.2975693709344694
Jonglei,Twic East,SS0310,2020-01-27,853,308,16.408749576355753,5943.90021407,0.27606031368955464
Jonglei,Twic East,SS0310,2020-02-03,1269,673,35.848936221607495,5943.90021407,0.6031214342520137
Jonglei,Twic East,SS0310,2020-02-10,573,311,16.566214971458056,5943.90021407,0.27870950680234546
Jonglei,Twic East,SS0310,2020-02-17,379,163,8.683343906845028,5943.90021407,0.14608831901804814
Jonglei,Twic East,SS0310,2020-02-24,334,135,7.192886627058389,5943.90021407,0.12101291017692174
Jonglei,Twic East,SS0310,2020-03-02,998,442,23.541535650328274,5943.90021407,0.39606209395309727
Jonglei,Twic East,SS0310,2020-03-09,33,27,1.4386239911572267,5943.90021407,0.02420336713849625
Jonglei,Twic East,SS0310,2020-03-23,198,99,5.274087742639913,5943.90021407,0.08873109494933053
Jonglei,Twic East,SS0310,2020-03-30,154,78,4.1557569443631985,5943.90021407,0.06991633093916971
Jonglei,Twic East,SS0310,2020-04-06,100,47,2.5040818378732355,5943.90021407,0.04212859818786563
Jonglei,Twic East,SS0310,2020-04-13,295,112,5.96741341135051,5943.90021407,0.1003955853300641
Jonglei,Twic East,SS0310,2020-04-20,316,122,6.5003874712302405,5943.90021407,0.10936232502428221
Jonglei,Twic East,SS0310,2020-04-27,29,29,1.545099361761396,5943.90021407,0.025994705599261928
Jonglei,Twic East,SS0310,2020-05-04,171,111,5.914551896469683,5943.90021407,0.09950624477963398
Jonglei,Twic East,SS0310,2020-05-11,10,6,0.3196400333840339,5943.90021407,0.005377614392438883
Jonglei,Twic East,SS0310,2020-05-18,225,98,5.220774353843791,5943.90021407,0.08783415208562091
Jonglei,Twic East,SS0310,2020-05-25,211,167,8.897099243605433,5943.90021407,0.1496845324311606
Jonglei,Twic East,SS0310,2020-06-01,204,69,3.6760796496038974,5943.90021407,0.06184625443243695
Jonglei,Twic East,SS0310,2020-06-08,198,155,8.258336104761083,5943.90021407,0.13893800042626062
Jonglei,Twic East,SS0310,2020-06-15,282,252,13.426145617563286,5943.90021407,0.22588107360520315
Jonglei,Twic East,SS0310,2020-06-22,85,44,2.3441251596614325,5943.90021407,0.03943749180231151
Jonglei,Twic East,SS0310,2020-06-29,165,121,6.44525090728063,5943.90021407,0.1084347091161434
Jonglei,Twic East,SS0310,2020-07-06,2,2,0.10649252393094401,5943.90021407,0.0017916270478239536
Jonglei,Twic East,SS0310,2020-07-13,6,3,0.15981940836690428,5943.90021407,0.0026887969617758814
Jonglei,Twic East,SS0310,2020-07-20,10,5,0.2664731814640176,5943.90021407,0.0044831368607642546
Jonglei,Twic East,SS0310,2020-07-27,72,69,3.676214339447079,5943.90021407,0.06184852045034323
Jonglei,Twic East,SS0310,2020-08-03,14,10,0.5329313493793592,5943.90021407,0.008966021134033171
Jonglei,Twic East,SS0310,2020-08-10,181,108,5.753263037605037,5943.90021407,0.09679272582649184
Jonglei,Twic East,SS0310,2020-08-17,2,2,0.10650656977074843,5943.90021407,0.001791863354614084
Jonglei,Twic East,SS0310,2020-08-31,599,315,16.776270738228224,5943.90021407,0.28224347876023503
Jonglei,Twic East,SS0310,2020-09-07,140,117,6.231363570250239,5943.90021407,0.10483627493442395
Jonglei,Twic East,SS0310,2020-09-14,679,324,17.256373906447784,5943.90021407,0.2903207201493669
Jonglei,Twic East,SS0310,2020-09-21,758,522,27.79799465088164,5943.90021407,0.4676726332834475
Jonglei,Twic East,SS0310,2020-09-28,344,344,18.320685509385196,5943.90021407,0.3082266668275773
Jonglei,Twic East,SS0310,2020-10-05,653,267,14.220023504617636,5943.90021407,0.23923725150965613
Jonglei,Twic East,SS0310,2020-10-12,1806,872,46.44196719166293,5943.90021407,0.7813382714892931
Jonglei,Twic East,SS0310,2020-10-19,476,345,18.37346437858768,5943.90021407,0.30911461694957887
Jonglei,Twic East,SS0310,2020-10-26,95,95,5.060745356054402,5943.90021407,0.0851418289976495
Jonglei,Twic East,SS0310,2020-11-02,243,140,7.4581370917029695,5943.90021407,0.12547547608636783
Jonglei,Twic East,SS0310,2020-11-09,1740,852,45.3783646418159,5943.90021407,0.7634442538991366
Jonglei,Twic East,SS0310,2020-11-16,3442,1711,91.12844902396733,5943.90021407,1.5331423096278467
Jonglei,Twic East,SS0310,2020-11-23,4336,1528,81.37842171637271,5943.90021407,1.369108140875905
Jonglei,Twic East,SS0310,2020-11-30,5579,1649,87.82400335935561,5943.90021407,1.4775484142796433
Jonglei,Twic East,SS0310,2020-12-07,4024,1714,91.28006280290026,5943.90021407,1.5356930553246544
Jonglei,Twic East,SS0310,2020-12-14,7160,2157,114.87972817178688,5943.90021407,1.932733121929795
Jonglei,Twic East,SS0310,2020-12-21,4095,1750,93.19696365041912,5943.90021407,1.5679429380360315
Jonglei,Twic East,SS0310,2020-12-28,3200,1351,71.9540802098433,5943.90021407,1.2105533003316313
Jonglei,Uror,SS0311,2020-01-06,4,3,0.15930560659948756,12170.86761123,0.0013089092058851833
Jonglei,Uror,SS0311,2020-01-13,21,14,0.7437954635385743,12170.86761123,0.0061112772507054295
Jonglei,Uror,SS0311,2020-01-20,34,33,1.757119241263562,12170.86761123,0.01443709107181707
Jonglei,Uror,SS0311,2020-01-27,249,187,9.947429063873052,12170.86761123,0.0817314704392529
Jonglei,Uror,SS0311,2020-02-03,408,345,18.34959688460109,12170.86761123,0.15076654738787898
Jonglei,Uror,SS0311,2020-02-10,250,230,12.231844091703358,12170.86761123,0.1005010035637648
Jonglei,Uror,SS0311,2020-02-17,106,64,3.4070801881537576,12170.86761123,0.02799373304340326
Jonglei,Uror,SS0311,2020-02-24,1,1,0.053244314219771105,12170.86761123,0.00043747344824162607
Jonglei,Uror,SS0311,2020-03-02,75,66,3.5116245358125764,12170.86761123,0.02885270506576226
Jonglei,Uror,SS0311,2020-05-18,1,1,0.053142000010456214,12170.86761123,0.0004366327997966419
Jonglei,Uror,SS0311,2020-06-22,3,3,0.1593039148560469,12170.86761123,0.00130889530594399
Jonglei,Uror,SS0311,2020-09-28,89,89,4.728425679254811,12170.86761123,0.038850358333467665
Jonglei,Uror,SS0311,2020-10-05,570,331,17.58809019837776,12170.86761123,0.14450974868997274
Jonglei,Uror,SS0311,2020-10-12,364,312,16.577013615934362,12170.86761123,0.13620239859185415
Jonglei,Uror,SS0311,2020-10-19,140,117,6.217358130617167,12170.86761123,0.051083935256024324
Jonglei,Uror,SS0311,2020-10-26,47,40,2.1252781679350043,12170.86761123,0.01746201039911091
Jonglei,Uror,SS0311,2020-11-02,122,95,5.047509502914833,12170.86761123,0.041472059874002085
Jonglei,Uror,SS0311,2020-11-09,1142,424,22.52602457252474,12170.86761123,0.1850815019279323
Jonglei,Uror,SS0311,2020-11-16,750,312,16.574925862770574,12170.86761123,0.13618524489968958
Jonglei,Uror,SS0311,2020-11-23,215,151,8.022177374247509,12170.86761123,0.0659129458186324
Jonglei,Uror,SS0311,2020-11-30,29,29,1.5405745410103509,12170.86761123,0.012657885947168388
Jonglei,Uror,SS0311,2020-12-07,15,15,0.7967842094695239,12170.86761123,0.0065466508627070675
Jonglei,Uror,SS0311,2020-12-14,7,6,0.31868523887137745,12170.86761123,0.0026184266319463382
Jonglei,Uror,SS0311,2020-12-21,76,73,3.8870132453424295,12170.86761123,0.031937026755232314
Jonglei,Uror,SS0311,2020-12-28,329,210,11.183258232183277,12170.86761123,0.09188546445008193
Lakes,Awerial,SS0401,2020-01-06,614,240,12.804824131810108,4528.66080968,0.28275078814557786
Lakes,Awerial,SS0401,2020-01-13,971,299,15.95250632347357,4528.66080968,0.3522565940327244
Lakes,Awerial,SS0401,2020-01-20,790,267,14.245439420002652,4528.66080968,0.3145618543467213
Lakes,Awerial,SS0401,2020-01-27,491,176,9.390295994646626,4528.66080968,0.20735260133801353
Lakes,Awerial,SS0401,2020-02-03,261,144,7.682474324408931,4528.66080968,0.1696411952069288
Lakes,Awerial,SS0401,2020-02-10,261,120,6.402524473162066,4528.66080968,0.14137787620297568
Lakes,Awerial,SS0401,2020-02-17,98,58,3.094539398523832,4528.66080968,0.06833232888427551
Lakes,Awerial,SS0401,2020-02-24,146,75,4.001249437263888,4528.66080968,0.0883539219521857
Lakes,Awerial,SS0401,2020-03-02,355,197,10.510581286016752,4528.66080968,0.23209027409494687
Lakes,Awerial,SS0401,2020-03-09,61,34,1.8138081382046058,4528.66080968,0.04005175513095607
Lakes,Awerial,SS0401,2020-03-23,43,22,1.1736845918851917,4528.66080968,0.025916813848730822
Lakes,Awerial,SS0401,2020-03-30,2,1,0.05335696786815772,4528.66080968,0.0011782063199369524
Lakes,Awerial,SS0401,2020-04-06,93,53,2.827729519288556,4528.66080968,0.062440744364079814
Lakes,Awerial,SS0401,2020-04-13,213,92,4.908517376694227,4528.66080968,0.10838783435054983
Lakes,Awerial,SS0401,2020-04-20,298,110,5.868907023695006,4528.66080968,0.12959475814903676
Lakes,Awerial,SS0401,2020-04-27,84,44,2.3477701208106727,4528.66080968,0.051842481022034606
Lakes,Awerial,SS0401,2020-05-04,175,124,6.615495233125591,4528.66080968,0.14608060773694925
Lakes,Awerial,SS0401,2020-05-11,1,1,0.05336997333471741,4528.66080968,0.0011784935012275426
Lakes,Awerial,SS0401,2020-05-18,78,44,2.3477312670572172,4528.66080968,0.051841623069648936
Lakes,Awerial,SS0401,2020-05-25,120,79,4.214728210209149,4528.66080968,0.09306787121703128
Lakes,Awerial,SS0401,2020-06-01,128,60,3.2012665958193542,4528.66080968,0.07068903436037108
Lakes,Awerial,SS0401,2020-06-08,158,119,6.348863010106743,4528.66080968,0.14019294614725983
Lakes,Awerial,SS0401,2020-06-15,40,39,2.0807027736296417,4528.66080968,0.04594521120199917
Lakes,Awerial,SS0401,2020-06-29,80,73,3.8951174282172976,4528.66080968,0.08601035917486897
Lakes,Awerial,SS0401,2020-07-06,22,22,1.1738971657094655,4528.66080968,0.02592150781529638
Lakes,Awerial,SS0401,2020-07-20,14,7,0.37349898362656286,4528.66080968,0.008247448844660872
Lakes,Awerial,SS0401,2020-07-27,41,36,1.9208378234678998,4528.66080968,0.04241514002024868
Lakes,Awerial,SS0401,2020-08-03,69,35,1.867293052197108,4528.66080968,0.04123278670387003
Lakes,Awerial,SS0401,2020-08-10,184,99,5.2820973075201625,4528.66080968,0.11663707063752035
Lakes,Awerial,SS0401,2020-08-31,175,142,7.576643868964068,4528.66080968,0.16730429121052767
Lakes,Awerial,SS0401,2020-09-07,266,199,10.618159790943604,4528.66080968,0.2344657777912472
Lakes,Awerial,SS0401,2020-09-14,82,42,2.2411315258547417,4528.66080968,0.04948773202586357
Lakes,Awerial,SS0401,2020-09-21,70,51,2.721082689381272,4528.66080968,0.060085813527146155
Lakes,Awerial,SS0401,2020-09-28,35,20,1.0667236801350346,4528.66080968,0.023554947587483603
Lakes,Awerial,SS0401,2020-10-05,160,87,4.642089653732969,4528.66080968,0.10250468844587597
Lakes,Awerial,SS0401,2020-10-12,733,287,15.313605533057936,4528.66080968,0.3381486531365994
Lakes,Awerial,SS0401,2020-10-19,235,153,8.163095748721199,4528.66080968,0.18025407712745023
Lakes,Awerial,SS0401,2020-10-26,414,307,16.381026351122756,4528.66080968,0.36171899463321155
Lakes,Awerial,SS0401,2020-11-02,865,477,25.45184273002468,4528.66080968,0.5620169802874492
Lakes,Awerial,SS0401,2020-11-09,1677,725,38.68173256688033,4528.66080968,0.854153892121888
Lakes,Awerial,SS0401,2020-11-16,1157,716,38.202042451808104,4528.66080968,0.8435615749837423
Lakes,Awerial,SS0401,2020-11-23,1894,780,41.616790976108106,4528.66080968,0.9189646282881758
Lakes,Awerial,SS0401,2020-11-30,2717,797,42.52415351392637,4528.66080968,0.9390006295687041
Lakes,Awerial,SS0401,2020-12-07,1080,430,22.942317984314204,4528.66080968,0.5066027010739038
Lakes,Awerial,SS0401,2020-12-14,2318,848,45.24453381845162,4528.66080968,0.9990709333262838
Lakes,Awerial,SS0401,2020-12-21,1530,731,39.002636634741386,4528.66080968,0.861239961963443
Lakes,Awerial,SS0401,2020-12-28,2023,802,42.790645277011436,4528.66080968,0.9448851895806935
Lakes,Cueibet,SS0402,2020-01-06,186,88,4.683646489584591,4862.31761715,0.09632539168286305
Lakes,Cueibet,SS0402,2020-01-13,61,46,2.4483823605209944,4862.31761715,0.050354225151504804
Lakes,Cueibet,SS0402,2020-01-20,2,1,0.05323104887925744,4862.31761715,0.00109476700352739
Lakes,Cueibet,SS0402,2020-01-27,1,1,0.05320721369617542,4862.31761715,0.0010942768014271002
Lakes,Cueibet,SS0402,2020-02-03,2,2,0.10646555662676935,4862.31761715,0.0021896051432603266
Lakes,Cueibet,SS0402,2020-03-02,27,27,1.4375735581782563,4862.31761715,0.029565603717613086
Lakes,Cueibet,SS0402,2020-03-23,5,5,0.26606243301925825,4862.31761715,0.005471926228776642
Lakes,Cueibet,SS0402,2020-05-11,3,3,0.1596946314490546,4862.31761715,0.003284331547692231
Lakes,Cueibet,SS0402,2020-08-31,376,271,14.434635480469057,4862.31761715,0.2968673915820781
Lakes,Cueibet,SS0402,2020-09-07,100,83,4.421372572104059,4862.31761715,0.0909313812925204
Lakes,Cueibet,SS0402,2020-09-14,199,167,8.896846343688757,4862.31761715,0.18297542538785358
Lakes,Cueibet,SS0402,2020-09-21,450,301,16.029551200979125,4862.31761715,0.3296689452050788
Lakes,Cueibet,SS0402,2020-09-28,274,216,11.50293177904683,4862.31761715,0.2365730230883017
Lakes,Cueibet,SS0402,2020-10-05,276,177,9.426208350479529,4862.31761715,0.19386245598667018
Lakes,Cueibet,SS0402,2020-10-12,715,245,13.047927084149205,4862.31761715,0.26834789726873337
Lakes,Cueibet,SS0402,2020-10-19,350,163,8.682112986470537,4862.31761715,0.17855914956784483
Lakes,Cueibet,SS0402,2020-10-26,113,51,2.7164986669965443,4862.31761715,0.05586839200744754
Lakes,Cueibet,SS0402,2020-11-02,255,110,5.859033991848477,4862.31761715,0.12049879199957927
Lakes,Cueibet,SS0402,2020-11-09,565,225,11.983024283784458,4862.31761715,0.24644676113956104
Lakes,Cueibet,SS0402,2020-11-16,616,189,10.066348321083522,4862.31761715,0.20702778209260245
Lakes,Cueibet,SS0402,2020-11-23,245,99,5.273074568467848,4862.31761715,0.10844776058785335
Lakes,Cueibet,SS0402,2020-11-30,474,158,8.415759707294521,4862.31761715,0.17308124170274455
Lakes,Cueibet,SS0402,2020-12-07,273,106,5.646035272885282,4862.31761715,0.11611819131212268
Lakes,Cueibet,SS0402,2020-12-14,198,63,3.3557459582854627,4862.31761715,0.06901535898126705
Lakes,Cueibet,SS0402,2020-12-21,14,14,0.7457178360069391,4862.31761715,0.015336674703781163
Lakes,Cueibet,SS0402,2020-12-28,1,1,0.05326549192775112,4862.31761715,0.0010954753704257635
Lakes,Rumbek Centre,SS0403,2020-01-06,8,8,0.4259725269121834,3853.36434379,0.011054561388638778
Lakes,Rumbek Centre,SS0403,2020-02-17,1,1,0.05324674825358018,3853.36434379,0.001381824906834764
Lakes,Rumbek Centre,SS0403,2020-03-02,1,1,0.05326762706016129,3853.36434379,0.0013823667400152872
Lakes,Rumbek Centre,SS0403,2020-08-31,216,105,5.594340348802215,3853.36434379,0.14518067459200779
Lakes,Rumbek Centre,SS0403,2020-09-07,433,208,11.082072520873458,3853.36434379,0.28759472326392105
Lakes,Rumbek Centre,SS0403,2020-09-14,358,278,14.810172819324535,3853.36434379,0.3843439524007714
Lakes,Rumbek Centre,SS0403,2020-09-21,384,327,17.42109920175364,3853.36434379,0.45210101219286764
Lakes,Rumbek Centre,SS0403,2020-09-28,83,83,4.4218622406964165,3853.36434379,0.11475328689908587
Lakes,Rumbek Centre,SS0403,2020-10-05,248,170,9.056660051735077,3853.36434379,0.23503253893784007
Lakes,Rumbek Centre,SS0403,2020-10-12,94,76,4.048690229641262,3853.36434379,0.10506897008496083
Lakes,Rumbek Centre,SS0403,2020-10-19,70,69,3.6755063675801245,3853.36434379,0.09538434572125246
Lakes,Rumbek Centre,SS0403,2020-11-09,49,38,2.023660008968554,3853.36434379,0.05251670562192857
Lakes,Rumbek Centre,SS0403,2020-11-16,46,31,1.6506974029388723,3853.36434379,0.04283782315054379
Lakes,Rumbek Centre,SS0403,2020-11-23,3,3,0.15975333518753565,3853.36434379,0.0041458144347287255
Lakes,Rumbek Centre,SS0403,2020-11-30,27,27,1.4377256437820432,3853.36434379,0.03731091886234561
Lakes,Rumbek Centre,SS0403,2020-12-07,254,149,7.93430231108511,3853.36434379,0.20590584235492457
Lakes,Rumbek Centre,SS0403,2020-12-14,196,88,4.685940346463209,3853.36434379,0.12160646978568146
Lakes,Rumbek Centre,SS0403,2020-12-21,175,72,3.8332823182740827,3853.36434379,0.09947884436237438
Lakes,Rumbek Centre,SS0403,2020-12-28,192,66,3.51381958377097,3853.36434379,0.09118835568803056
Lakes,Rumbek East,SS0404,2020-01-06,60,47,2.5047253983261784,3566.75210694,0.07022426351000437
Lakes,Rumbek East,SS0404,2020-01-13,67,35,1.865123599829658,3566.75210694,0.05229193237737486
Lakes,Rumbek East,SS0404,2020-01-20,22,9,0.47953558273180774,3566.75210694,0.013444600812003516
Lakes,Rumbek East,SS0404,2020-01-27,10,4,0.21313263284495795,3566.75210694,0.005975538149406448
Lakes,Rumbek East,SS0404,2020-02-03,9,5,0.26641108387287404,3566.75210694,0.007469290712816998
Lakes,Rumbek East,SS0404,2020-02-10,2,2,0.1065573693286886,3566.75210694,0.0029875182276153938
Lakes,Rumbek East,SS0404,2020-03-02,5,4,0.21312799337172197,3566.75210694,0.005975408073833577
Lakes,Rumbek East,SS0404,2020-03-23,1,1,0.05328704913369384,3566.75210694,0.001493993626022136
Lakes,Rumbek East,SS0404,2020-04-13,2,1,0.05327868467285458,3566.75210694,0.001493759114046297
Lakes,Rumbek East,SS0404,2020-04-20,2,2,0.10655830353913137,3566.75210694,0.0029875444198041064
Lakes,Rumbek East,SS0404,2020-05-11,1,1,0.05327845102791611,3566.75210694,0.0014937525634105516
Lakes,Rumbek East,SS0404,2020-05-18,2,2,0.1065566683404766,3566.75210694,0.002987498574211092
Lakes,Rumbek East,SS0404,2020-05-25,6,6,0.3196742090826197,3566.75210694,0.008962613590684206
Lakes,Rumbek East,SS0404,2020-06-08,3,3,0.15984511904490728,3566.75210694,0.0044815314956676965
Lakes,Rumbek East,SS0404,2020-06-22,4,2,0.10655643455472431,3566.75210694,0.0029874920196273904
Lakes,Rumbek East,SS0404,2020-06-29,6,6,0.3196723403800041,3566.75210694,0.008962561198407996
Lakes,Rumbek East,SS0404,2020-08-03,2,2,0.1066539104192987,3566.75210694,0.0029902249223257506
Lakes,Rumbek East,SS0404,2020-08-10,52,52,2.7727326351466837,3566.75210694,0.07773830510260708
Lakes,Rumbek East,SS0404,2020-08-31,31,19,1.0126202768081833,3566.75210694,0.028390542612644138
Lakes,Rumbek East,SS0404,2020-09-07,15,11,0.5862702483153375,3566.75210694,0.016437089843575153
Lakes,Rumbek East,SS0404,2020-09-14,4,3,0.15983535308374833,3566.75210694,0.004481257690231655
Lakes,Rumbek East,SS0404,2020-09-21,12,6,0.31968140570509823,3566.75210694,0.008962815360312786
Lakes,Rumbek East,SS0404,2020-09-28,13,11,0.586163137544438,3566.75210694,0.016434086809787328
Lakes,Rumbek East,SS0404,2020-10-05,29,11,0.5860854515859942,3566.75210694,0.01643190875097879
Lakes,Rumbek East,SS0404,2020-10-12,66,29,1.5451635345051464,3566.75210694,0.043321304317691385
Lakes,Rumbek East,SS0404,2020-10-19,19,16,0.8525852217678781,3566.75210694,0.023903685936260115
Lakes,Rumbek East,SS0404,2020-11-02,11,11,0.5860727693800054,3566.75210694,0.016431553183627635
Lakes,Rumbek East,SS0404,2020-11-09,96,49,2.61088149924985,3566.75210694,0.07320053149109333
Lakes,Rumbek East,SS0404,2020-11-16,61,35,1.8650223753386812,3566.75210694,0.05228909437551934
Lakes,Rumbek East,SS0404,2020-11-23,24,18,0.9591919711056657,3566.75210694,0.026892588616947054
Lakes,Rumbek East,SS0404,2020-11-30,88,31,1.6518653830338537,3566.75210694,0.04631287326696297
Lakes,Rumbek East,SS0404,2020-12-07,36,24,1.278896554986407,3566.75210694,0.03585605381708465
Lakes,Rumbek East,SS0404,2020-12-14,50,23,1.2255573030592994,3566.75210694,0.03436059659640136
Lakes,Rumbek East,SS0404,2020-12-21,9,8,0.4263267328756544,3566.75210694,0.011952799636569365
Lakes,Rumbek East,SS0404,2020-12-28,34,20,1.0656483975372735,3566.75210694,0.029877276737673764
Lakes,Rumbek North,SS0405,2020-01-06,527,206,10.957957066579603,4103.89211232,0.2670137705054065
Lakes,Rumbek North,SS0405,2020-01-13,2304,1446,76.93507289890273,4103.89211232,1.874685561736418
Lakes,Rumbek North,SS0405,2020-01-20,739,334,17.770062406173654,4103.89211232,0.43300510636786543
Lakes,Rumbek North,SS0405,2020-01-27,382,197,10.480918027008258,4103.89211232,0.255389706652966
Lakes,Rumbek North,SS0405,2020-02-03,256,108,5.745706443384384,4103.89211232,0.14000627419360295
Lakes,Rumbek North,SS0405,2020-02-10,53,34,1.8082754129366783,4103.89211232,0.04406245007046322
Lakes,Rumbek North,SS0405,2020-02-17,1,1,0.053207722025404094,4103.89211232,0.0012965185382352769
Lakes,Rumbek North,SS0405,2020-03-02,12,6,0.3193104948576555,4103.89211232,0.0077806746892559965
Lakes,Rumbek North,SS0405,2020-03-23,6,4,0.2128683014480894,4103.89211232,0.005186985808156427
Lakes,Rumbek North,SS0405,2020-05-04,73,73,3.8818766399530973,4103.89211232,0.0945901240507662
Lakes,Rumbek North,SS0405,2020-10-05,2,2,0.1064434322544041,4103.89211232,0.0025937190681708695
Lakes,Wulu,SS0406,2020-02-17,54,54,2.8817157967445075,11843.53283579,0.024331555767179904
Lakes,Wulu,SS0406,2020-08-10,7,7,0.37340854629727227,11843.53283579,0.003152847646682484
Lakes,Wulu,SS0406,2020-08-31,30,20,1.0669338887962971,11843.53283579,0.009008577960556896
Lakes,Wulu,SS0406,2020-09-07,161,129,6.8784079712397945,11843.53283579,0.05807733272334009
Lakes,Wulu,SS0406,2020-09-14,118,66,3.518608216319532,11843.53283579,0.02970911015408039
Lakes,Wulu,SS0406,2020-09-21,36,18,0.9599244043623977,11843.53283579,0.008105051234895046
Lakes,Wulu,SS0406,2020-09-28,19,19,1.0128073560095452,11843.53283579,0.008551564554698918
Lakes,Wulu,SS0406,2020-10-05,90,47,2.5063650404235363,11843.53283579,0.021162309212750658
Lakes,Wulu,SS0406,2020-10-12,94,68,3.6262637838957628,11843.53283579,0.030618092035321995
Lakes,Wulu,SS0406,2020-10-19,29,23,1.2265173971427925,11843.53283579,0.010356009597376018
Lakes,Wulu,SS0406,2020-10-26,30,16,0.8535175439054334,11843.53283579,0.007206612720540503
Lakes,Wulu,SS0406,2020-11-02,48,39,2.0797763184526405,11843.53283579,0.017560438657017605
